1900-01	小寒 大寒 	放假 1 31 	
2081-11	立冬 小雪 		
2081-12	大雪 冬至 		
2082-01	小寒 大寒 	放假 1 29 30 31 	
2082-02	立春 雨水 		
2082-03	惊蛰 春分 		
2082-04	清明 谷雨 		
2082-05	立夏 小满 	放假 1 2 	
2082-06	芒种 夏至 	放假 1 	
2082-07	小暑 大暑 		
2082-08	立秋 处暑 		
2082-09	白露 秋分 		
2082-10	寒露 霜降 	放假 1 2 3 6 	
2082-11	立冬 小雪 		
2082-12	大雪 冬至 		
2083-01	小寒 大寒 	放假 1 	
2083-02	立春 雨水 	放假 17 18 19 	
2083-03	惊蛰 春分 		
2083-04	清明 谷雨 		
2083-05	立夏 小满 	放假 1 2 	
2083-06	芒种 夏至 	放假 19 	
2083-07	小暑 大暑 		
2083-08	立秋 处暑 		
2083-09	白露 秋分 	放假 26 	
2083-10	寒露 霜降 	放假 1 2 3 	
2083-11	立冬 小雪 		
2083-12	大雪 冬至 		
2084-01	小寒 大寒 	放假 1 	
2084-02	立春 雨水 	放假 6 7 8 	
2084-03	惊蛰 春分 		
2084-04	清明 谷雨 		
2084-05	立夏 小满 	放假 1 2 	
2084-06	芒种 夏至 	放假 7 	
2084-07	小暑 大暑 		
2084-08	立秋 处暑 		
2084-09	白露 秋分 	放假 14 	
2084-10	寒露 霜降 	放假 1 2 3 	
2084-11	立冬 小雪 		
2084-12	大雪 冬至 		
2085-01	小寒 大寒 	放假 1 26 27 28 	
2085-02	立春 雨水 		
2085-03	惊蛰 春分 		
2085-04	清明 谷雨 		
2085-05	立夏 小满 	放假 1 2 27 	
2085-06	芒种 夏至 	放假 26 	
2085-07	小暑 大暑 		
2085-08	立秋 处暑 		
2085-09	白露 秋分 		
2085-10	寒露 霜降 	放假 1 2 3 	
2085-11	立冬 小雪 		
2085-12	大雪 冬至 		
2086-01	小寒 大寒 	放假 1 	
2086-02	立春 雨水 	放假 14 15 16 	
2086-03	惊蛰 春分 		
2086-04	清明 谷雨 		
2086-05	立夏 小满 	放假 1 2 	
2086-06	芒种 夏至 	放假 15 	
2086-07	小暑 大暑 		
2086-08	立秋 处暑 		
2086-09	白露 秋分 	放假 22 	
2086-10	寒露 霜降 	放假 1 2 3 	
2086-11	立冬 小雪 		
2086-12	大雪 冬至 		
2087-01	小寒 大寒 	放假 1 	
2087-02	立春 雨水 	放假 3 4 5 	
2087-03	惊蛰 春分 		
2087-04	清明 谷雨 		
2087-05	立夏 小满 	放假 1 2 	
2087-06	芒种 夏至 	放假 5 	
2087-07	小暑 大暑 		
2087-08	立秋 处暑 		
2087-09	白露 秋分 	放假 11 	
2087-10	寒露 霜降 	放假 1 2 3 	
2087-11	立冬 小雪 		
2087-12	大雪 冬至 		
2088-01	小寒 大寒 	放假 1 24 25 26 	
2088-02	立春 雨水 		
2088-03	惊蛰 春分 		
2088-04	清明 谷雨 		
2088-05	立夏 小满 	放假 1 2 	
2088-06	芒种 夏至 	放假 23 	
2088-07	小暑 大暑 		
2088-08	立秋 处暑 		
2088-09	白露 秋分 	放假 29 	
2088-10	寒露 霜降 	放假 1 2 3 	
2088-11	立冬 小雪 		
2088-12	大雪 冬至 		
2089-01	小寒 大寒 	放假 1 	
2089-02	立春 雨水 	放假 10 11 12 	
2089-03	惊蛰 春分 		
2089-04	清明 谷雨 		
2089-05	立夏 小满 	放假 1 2 	
2089-06	芒种 夏至 	放假 13 	
2089-07	小暑 大暑 		
2089-08	立秋 处暑 		
2089-09	白露 秋分 	放假 18 	
2089-10	寒露 霜降 	放假 1 2 3 	
2089-11	立冬 小雪 		
2089-12	大雪 冬至 		
2090-01	小寒 大寒 	放假 1 30 31 	
2090-02	立春 雨水 	放假 1 	
2090-03	惊蛰 春分 		
2090-04	清明 谷雨 		
2090-05	立夏 小满 	放假 1 2 	
2090-06	芒种 夏至 	放假 2 	
2090-07	小暑 大暑 		
2090-08	立秋 处暑 		
2090-09	白露 秋分 	放假 8 	
2090-10	寒露 霜降 	放假 1 2 3 8 	
2090-11	立冬 小雪 		
2090-12	大雪 冬至 		
2091-01	小寒 大寒 	放假 1 	
2091-02	立春 雨水 	放假 18 19 20 	
2091-03	惊蛰 春分 		
2091-04	清明 谷雨 		
2091-05	立夏 小满 	放假 1 2 	
2091-06	芒种 夏至 	放假 21 	
2091-07	小暑 大暑 		
2091-08	立秋 处暑 		
2091-09	白露 秋分 	放假 27 	
2091-10	寒露 霜降 	放假 1 2 3 	
2091-11	立冬 小雪 		
2091-12	大雪 冬至 		
2092-01	小寒 大寒 	放假 1 	
2092-02	立春 雨水 	放假 7 8 9 	
2092-03	惊蛰 春分 		
2092-04	清明 谷雨 		
2092-05	立夏 小满 	放假 1 2 	
2092-06	芒种 夏至 	放假 9 	
2092-07	小暑 大暑 		
2092-08	立秋 处暑 		
2092-09	白露 秋分 	放假 16 	
2092-10	寒露 霜降 	放假 1 2 3 	
2092-11	立冬 小雪 		
2092-12	大雪 冬至 		
2093-01	小寒 大寒 	放假 1 27 28 29 	
2093-02	立春 雨水 		
2093-03	惊蛰 春分 		
2093-04	清明 谷雨 		
2093-05	立夏 小满 	放假 1 2 29 	
2093-06	芒种 夏至 		
2093-07	小暑 大暑 		
2093-08	立秋 处暑 		
2093-09	白露 秋分 		
2093-10	寒露 霜降 	放假 1 2 3 5 	
2093-11	立冬 小雪 		
2093-12	大雪 冬至 		
2094-01	小寒 大寒 	放假 1 	
2094-02	立春 雨水 	放假 15 16 17 	
2094-03	惊蛰 春分 		
2094-04	清明 谷雨 		
2094-05	立夏 小满 	放假 1 2 	
2094-06	芒种 夏至 	放假 17 	
2094-07	小暑 大暑 		
2094-08	立秋 处暑 		
2094-09	白露 秋分 	放假 24 	
2094-10	寒露 霜降 	放假 1 2 3 	
2094-11	立冬 小雪 		
2094-12	大雪 冬至 		
2095-01	小寒 大寒 	放假 1 	
2095-02	立春 雨水 	放假 5 6 7 	
2095-03	惊蛰 春分 		
2095-04	清明 谷雨 		
2095-05	立夏 小满 	放假 1 2 	
2095-06	芒种 夏至 	放假 6 	
2095-07	小暑 大暑 		
2095-08	立秋 处暑 		
2095-09	白露 秋分 	放假 13 	
2095-10	寒露 霜降 	放假 1 2 3 	
2095-11	立冬 小雪 		
2095-12	大雪 冬至 		
2096-01	小寒 大寒 	放假 1 25 26 27 	
2096-02	立春 雨水 		
2096-03	惊蛰 春分 		
2096-04	清明 谷雨 		
2096-05	立夏 小满 	放假 1 2 	
2096-06	芒种 夏至 	放假 24 	
2096-07	小暑 大暑 		
2096-08	立秋 处暑 		
2096-09	白露 秋分 	放假 30 	
2096-10	寒露 霜降 	放假 1 2 3 	
2096-11	立冬 小雪 		
2096-12	大雪 冬至 		
2097-01	小寒 大寒 	放假 1 	
2097-02	立春 雨水 	放假 12 13 14 	
2097-03	惊蛰 春分 		
2097-04	清明 谷雨 		
2097-05	立夏 小满 	放假 1 2 	
2097-06	芒种 夏至 	放假 14 	
2097-07	小暑 大暑 		
2097-08	立秋 处暑 		
2097-09	白露 秋分 	放假 20 	
2097-10	寒露 霜降 	放假 1 2 3 	
2097-11	立冬 小雪 		
2097-12	大雪 冬至 		
2098-01	小寒 大寒 	放假 1 	
2098-02	立春 雨水 	放假 1 2 3 	
2098-03	惊蛰 春分 		
2098-04	清明 谷雨 		
2098-05	立夏 小满 	放假 1 2 	
2098-06	芒种 夏至 	放假 4 	
2098-07	小暑 大暑 		
2098-08	立秋 处暑 		
2098-09	白露 秋分 	放假 9 	
2098-10	寒露 霜降 	放假 1 2 3 	
2098-11	立冬 小雪 		
2098-12	大雪 冬至 		
2099-01	小寒 大寒 	放假 1 21 22 23 	
2099-02	立春 雨水 		
2099-03	惊蛰 春分 		
2099-04	清明 谷雨 		
2099-05	立夏 小满 	放假 1 2 	
2099-06	芒种 夏至 	放假 23 	
2099-07	小暑 大暑 		
2099-08	立秋 处暑 		
2099-09	白露 秋分 	放假 29 	
2099-10	寒露 霜降 	放假 1 2 3 	
2099-11	立冬 小雪 		
2099-12	大雪 冬至 		
